customer_id,email,phone,age,registration_date,purchase_amount,status
5087,user5087@gmail.com,+79531786303,21,2024-01-18,14269,Regular
5088,user5088@yandex.ru,+79620333098,44,2024-11-09,19266,Premium
5089,user5089@gmail.com,,33,2024-04-16,43254,VIP
5090,user5090@gmail.com,+79168061769,49,2024-09-27,26319,Regular
5091,@gmail.com,,55,2025-01-03,40083,Premium
5092,@gmail.com,,57,2023-05-09,26391,VIP
5093,@gmail.com,+79435420789,36,2023-12-04,47704,Regular
5094,user5094@yandex.ru,+79679384423,38,2023-09-07,45906,Regular
5095,user5095@gmail.com,,53,2024-12-13,35195,VIP
5096,user5096_invalid,,53,2024-02-09,24334,VIP
5097,user5097_invalid,+79313346046,59,2023-06-26,49811,Regular
5098,user5098@gmail.com,+79169300645,49,2024-05-31,43786,Premium
5099,@gmail.com,,-5,2023-11-06,25222,VIP
5100,user5100@yandex.ru,+79068679896,-5,2026-02-21,35334,Regular
5101,user5101@gmail.com,+79072877476,55,2025-06-12,38575,VIP
5102,user5102@,+79145201136,38,2023-10-15,9222,Premium
5103,user5103@gmail.com,,23,2023-05-21,36597,Premium
5104,user5104@gmail.com,+79655401034,51,2025-06-17,29437,VIP
5105,user5105@gmail.com,+79479381487,999,2023-05-01,48530,Premium
5106,user5106@gmail.com,,18,2024-07-10,37478,VIP
5107,user5107@gmail.com,+79468754906,62,2025-02-19,15686,Regular
5108,user5108@gmail.com,+79222145267,44,2023-11-07,26161,Regular
5109,user5109@yandex.ru,+79493405746,58,2024-03-30,13453,Regular
5110,user5110@yandex.ru,+79039024502,45,2024-07-16,7629,Premium
5111,@gmail.com,+79724467088,62,2024-11-01,18870,Regular
5112,user5112@gmail.com,+79524579813,29,2025-07-22,28058,Premium
5113,user5113@gmail.com,,49,2024-01-20,17423,Regular
5114,user5114@yandex.ru,+79912132300,60,2026-01-28,31023,Premium
5115,user5115@yandex.ru,+79243519384,56,2024-12-02,41442,Premium
5116,user5116@gmail.com,+79975622659,48,2024-04-17,1245,Regular
5117,user5117@gmail.com,+79649253256,63,2023-02-28,-9953,Regular
5118,user5118@yandex.ru,,43,2024-03-08,47458,Premium
5119,user5119@yandex.ru,+79814919239,22,2024-03-04,35007,Regular
5120,user5120@gmail.com,+79694166054,60,2024-11-21,20636,Premium
5121,user5121@yandex.ru,+79704071776,53,2024-03-20,17516,Regular
5122,,+79636831096,61,2024-11-12,12075,Regular
5123,user5123@gmail.com,,36,2023-05-14,37382,VIP
5124,user5124@yandex.ru,,55,2023-01-03,24716,VIP
5125,user5125@,+79055728602,52,2023-07-07,2312,Regular
5126,user5126@gmail.com,+79060665693,52,2024-05-12,31349,VIP
5127,@gmail.com,+79523303114,999,2025-05-04,5886,Regular
5128,user5128@yandex.ru,,41,2024-02-02,45837,Regular
5129,user5129@gmail.com,+79587864664,45,2025-09-03,17348,Premium
5130,user5130@gmail.com,+79439397518,56,2024-03-09,9412,Premium
5131,user5131@,+79267337572,26,2024-02-02,30816,VIP
5132,@gmail.com,+79425342866,49,2023-05-13,13592,Premium
5133,user5133@,,29,2025-06-22,25106,Regular
5134,user5134@yandex.ru,+79159276392,52,2023-04-29,43092,VIP
5135,user5135@yandex.ru,+79207897166,53,2023-07-23,47791,Premium
5136,user5136@gmail.com,+79656504885,35,2024-11-18,-5355,Regular
5137,user5137@gmail.com,,27,2023-07-30,8233,Premium
5138,user5138@yandex.ru,,59,2025-02-28,34088,Premium
5139,user5139@gmail.com,+79963304431,38,2023-03-26,22485,Regular
5140,user5140@gmail.com,+79195234874,54,2023-07-05,14036,Premium
5141,user5141@gmail.com,+79049653679,54,2025-04-19,18636,Premium
5142,user5142@gmail.com,+79004055528,43,2024-12-11,33123,Regular
5143,user5143@yandex.ru,,48,2025-01-25,29793,Premium
5144,user5144@yandex.ru,,40,2023-03-24,29673,Premium
5145,user5145@gmail.com,+79992267294,57,2023-01-14,46351,Regular
5146,user5146@yandex.ru,+79997983095,49,2025-01-12,-1917,Regular
5083,user5147@gmail.com,,999,2023-11-11,36664,VIP
5148,user5148@gmail.com,+79626651299,19,2026-06-02,17712,Regular
5149,user5149@yandex.ru,+79647424001,999,2023-04-28,11067,Premium
5150,user5150@gmail.com,+79397123526,29,2023-06-01,-5180,Regular
5151,user5151@yandex.ru,+79148923323,39,2024-08-16,15001,Premium
5152,user5152@gmail.com,+79961165448,62,2024-01-30,42070,Regular
5153,user5153@yandex.ru,+79521506945,58,2023-01-12,-9748,Regular
3276,user5154@gmail.com,+79083251284,32,2023-03-05,13853,Premium
5155,,+79892906121,48,2023-08-19,43107,Regular
5156,user5156@yandex.ru,+79919252952,49,2024-06-07,23512,VIP
5157,user5157@gmail.com,,38,2025-02-05,8761,Regular
5158,user5158@yandex.ru,+79702896487,51,2025-08-22,28950,Regular
5159,user5159@yandex.ru,+79910855522,999,2024-11-25,39654,Premium
5160,user5160@,+79152510157,-5,2025-09-02,39868,Regular
5161,user5161@yandex.ru,,55,2025-03-18,11008,Premium
5162,user5162@yandex.ru,,49,2026-05-18,815,Regular
5163,user5163@gmail.com,,64,2023-07-27,37340,VIP
5164,user5164@gmail.com,+79615043390,62,2023-11-18,22427,VIP
5165,user5165@yandex.ru,+79171723516,34,2024-12-13,28563,Premium
5166,user5166_invalid,,53,2024-01-03,3921,Regular
5167,user5167@gmail.com,+79096582829,50,2025-07-15,42389,Premium
5168,user5168@gmail.com,+79942363795,60,2025-01-12,-853,Regular
5169,user5169@yandex.ru,,62,2024-07-20,46531,Premium
5170,@gmail.com,+79086908082,30,2026-05-24,27045,Regular
5171,user5171@gmail.com,+79124678090,52,2024-10-19,28908,VIP
5172,user5172@yandex.ru,+79200629050,44,2023-01-19,48331,Premium
5173,,+79371523154,25,2024-06-16,36092,VIP
5174,user5174@gmail.com,+79183619635,59,2024-10-08,46677,VIP
5175,user5175@yandex.ru,+79439212081,36,2025-04-19,27184,VIP
5176,,+79479564055,27,2025-07-04,40269,Premium
5177,user5177@yandex.ru,+79053945038,55,2025-02-23,33640,Premium
5178,user5178@yandex.ru,+79909553804,24,2025-01-07,21555,Premium
5179,user5179@yandex.ru,+79439054336,47,2025-07-19,19288,Regular
5180,user5180@gmail.com,+79829151891,45,2024-03-05,18426,Premium
5181,user5181@gmail.com,+79118982079,20,2025-04-17,24984,VIP
5182,user5182@gmail.com,+79402445912,28,2023-04-10,1822,Regular
3352,user5183@gmail.com,,35,2024-01-01,39449,Premium
5184,user5184@gmail.com,+79714941873,25,2024-10-08,15071,Premium
5185,@gmail.com,+79665599813,18,2022-12-31,48982,Premium
5186,user5186@yandex.ru,+79285599730,49,2024-03-19,13636,Regular
5187,user5187@gmail.com,+79786318771,56,2024-01-23,46474,Regular
5188,user5188@gmail.com,+79035746910,58,2024-12-23,42908,Regular
5189,user5189@gmail.com,+79484002403,54,2024-12-14,15763,Regular
5190,user5190@gmail.com,,46,2023-08-27,3834,Regular
5191,user5191@yandex.ru,+79316197909,36,2023-12-04,11316,Regular
5192,user5192@yandex.ru,+79621020467,41,2025-03-12,7575,Regular
5193,user5193@gmail.com,+79797740670,31,2024-08-28,-7502,Regular
5194,user5194@yandex.ru,+79483154161,24,2024-05-16,21345,VIP
5195,user5195@yandex.ru,+79958711364,150,2023-01-31,19694,Premium
5196,user5196@yandex.ru,,29,2026-03-20,27775,Premium
5197,user5197@gmail.com,+79679075822,43,2024-06-30,44754,Premium
5198,user5198@gmail.com,+79614393462,37,2023-01-03,39538,VIP
5199,user5199@yandex.ru,+79473810150,39,2024-06-19,7908,Regular
5200,user5200@yandex.ru,+79053115459,25,2023-09-17,19184,Regular
5201,user5201@gmail.com,+79305237072,62,2025-01-18,-4667,Regular
5202,user5202@yandex.ru,+79065372195,28,2023-07-03,13499,Regular
5203,user5203@yandex.ru,+79806497213,55,2025-09-18,39873,Premium
5204,user5204@yandex.ru,+79578936993,41,2023-05-04,22557,VIP
5205,user5205@yandex.ru,+79015200765,150,2024-09-18,18341,Regular
5206,user5206@gmail.com,+79435446876,27,2025-03-28,10192,Premium
5207,user5207@yandex.ru,+79128430448,45,2024-01-25,16338,Premium
5208,user5208@gmail.com,+79710640593,36,2025-08-18,37065,Regular
5209,user5209@,+79951380078,40,2022-12-27,48915,VIP
5210,user5210@gmail.com,+79035572292,19,2024-04-24,22901,VIP
5211,user5211_invalid,+79265772368,26,2025-02-22,-9006,Regular
5212,user5212@gmail.com,+79689023933,33,2025-01-08,-9752,Regular
5213,user5213@gmail.com,,48,2025-08-05,31869,Premium
5214,user5214@yandex.ru,+79662467917,23,2024-06-11,47954,Premium
5215,user5215@yandex.ru,+79910293596,62,2026-09-02,33703,Regular
5216,user5216@gmail.com,+79274292351,53,2025-01-06,9316,Premium
5217,user5217@yandex.ru,+79261574804,38,2024-01-17,37229,Premium
5218,user5218@gmail.com,+79402183388,60,2024-05-14,1075,Regular
5219,user5219@gmail.com,+79965429766,18,2023-11-14,16125,Regular
5220,user5220@yandex.ru,+79915855549,18,2023-08-02,-2296,Regular
5221,user5221@yandex.ru,+79585394556,49,2024-02-24,4882,Regular
5222,user5222@yandex.ru,,19,2024-12-28,46375,Regular
5223,user5223@gmail.com,+79975549837,54,2025-04-18,40648,Regular
5224,user5224@yandex.ru,+79378043561,35,2023-08-31,44280,Premium
5225,user5225@yandex.ru,+79892462984,20,2025-04-17,11151,Premium
5226,user5226@gmail.com,+79067361866,41,2025-06-08,36034,Premium
5227,user5227@gmail.com,+79553085904,62,2025-01-28,25308,Premium
5228,user5228@gmail.com,+79496190815,150,2023-05-09,6338,Premium
5229,user5229@yandex.ru,+79794104972,60,2025-11-25,13476,Premium
5230,user5230@yandex.ru,,60,2025-03-08,12127,Premium
5231,user5231@yandex.ru,+79848626220,150,2024-11-07,15819,Regular
5232,user5232@yandex.ru,+79167581989,57,2023-01-13,160,Regular
5233,user5233@yandex.ru,+79641417052,59,2023-09-22,41923,Regular
2322,@gmail.com,+79635813247,44,2024-04-03,38581,Regular
5235,user5235@gmail.com,,37,2024-05-16,28374,Premium
5236,user5236@yandex.ru,+79594914380,29,2024-10-08,37397,VIP
5237,,,32,2024-05-17,3257,Regular
5238,user5238@gmail.com,+79806119356,47,2024-02-06,-9109,Regular
5239,,,34,2024-11-27,450,Regular
5240,user5240@gmail.com,+79369375934,29,2024-11-28,40269,Premium
5241,user5241@gmail.com,+79039725475,64,2023-04-19,41256,VIP
5242,user5242@gmail.com,+79767679570,54,2024-01-12,32390,Premium
5243,user5243@gmail.com,+79701939145,50,2024-12-13,7681,Premium
5244,user5244@yandex.ru,,50,2023-11-05,12050,Premium
5245,user5245@gmail.com,,150,2025-08-09,38801,Premium
3833,user5246@,+79956442950,44,2025-04-25,39006,VIP
5247,user5247@yandex.ru,,64,2023-12-14,36439,Premium
5248,,+79514865760,61,2024-12-23,5056,Premium
5249,user5249@,+79617628074,18,2025-05-22,27149,Regular
5250,user5250@gmail.com,,53,2023-07-22,14294,Premium
5251,user5251@gmail.com,+79199336306,29,2026-06-16,11438,Regular
5252,user5252@gmail.com,+79072405903,62,2024-03-23,39041,Premium
5253,user5253@yandex.ru,+79076745071,19,2025-02-17,34412,Regular
5254,user5254@gmail.com,+79892738195,52,2023-11-16,19832,Premium
5255,user5255@yandex.ru,+79730635260,28,2024-08-21,13356,Premium
4922,user5256@yandex.ru,+79757875625,29,2023-04-13,3636,Regular
5257,user5257@gmail.com,,23,2023-12-28,38039,Regular
5258,user5258@yandex.ru,+79461184257,53,2023-05-10,29767,Premium
5259,user5259@gmail.com,,52,2023-11-02,8331,Premium
5260,user5260@gmail.com,,35,2024-09-30,-951,Regular
5261,user5261@gmail.com,+79239061847,54,2024-11-01,36564,Regular
5262,user5262@gmail.com,+79710927539,50,2025-03-15,15821,Regular
5263,,+79022998278,54,2023-09-17,23283,Premium
5264,user5264@gmail.com,,60,2024-09-24,48725,VIP
5265,user5265@gmail.com,+79856812748,59,2023-11-18,44433,Premium
5266,user5266@gmail.com,+79797845108,24,2023-03-20,43267,VIP
5267,user5267@gmail.com,+79698517835,50,2025-02-28,26902,Premium
5268,user5268@yandex.ru,+79657169823,23,2024-12-24,-7740,Regular
5269,user5269@yandex.ru,+79791008695,31,2023-08-19,38353,Premium
5270,user5270@yandex.ru,+79130358217,36,2025-08-15,40314,Regular
5271,user5271@gmail.com,+79287738069,52,2023-06-15,13873,Premium
5272,user5272@gmail.com,+79051741347,37,2024-09-16,14459,Regular
4322,user5273@gmail.com,+79274891244,40,2025-04-10,19016,Premium
5274,user5274@yandex.ru,,41,2023-07-30,32356,Premium
5275,user5275@gmail.com,+79646072640,46,2025-08-09,-544,Regular
5276,user5276@yandex.ru,+79824741893,27,2024-02-19,24371,VIP
5277,user5277@yandex.ru,+79817551001,28,2023-02-21,28252,Premium
5278,user5278@yandex.ru,+79117112900,36,2025-03-20,48145,Regular
5279,user5279@gmail.com,+79900382949,43,2023-05-20,41386,Premium
5280,user5280@gmail.com,+79791380481,43,2024-03-28,36694,VIP
5281,user5281@gmail.com,+79977825933,999,2023-11-01,34924,Premium
5282,user5282@gmail.com,+79106349678,37,2025-01-22,3013,Regular
5283,user5283@,+79583790474,18,2023-03-27,2524,Regular
1520,user5284@yandex.ru,+79981199086,22,2023-09-17,39333,Premium
442,user5285@,+79283071687,46,2024-04-10,45498,Regular
5286,user5286@,,34,2024-04-22,-9216,Regular
5287,@gmail.com,+79013105073,63,2023-02-26,24324,Premium
5288,user5288@gmail.com,+79316530626,45,2024-07-26,3187,Regular
5289,user5289_invalid,+79430277610,48,2023-09-26,5577,Regular
5290,user5290@gmail.com,+79085555989,39,2023-08-22,-5419,Regular
5291,user5291@yandex.ru,+79774218139,-5,2022-12-28,12656,Regular
5292,user5292@yandex.ru,+79078964021,22,2025-03-02,31056,Premium
5293,user5293@gmail.com,+79634815319,-5,2024-10-11,29387,Premium
5294,user5294@yandex.ru,,999,2025-01-21,3992,Regular
5295,user5295@yandex.ru,+79256996210,34,2024-11-03,248,Regular
5296,user5296@gmail.com,+79544997599,53,2024-05-18,4384,Regular
5297,user5297_invalid,+79825983317,24,2023-11-29,46974,Premium
5298,user5298@gmail.com,+79090390443,34,2025-07-31,7182,Premium
5299,user5299@yandex.ru,+79705253617,40,2023-06-21,23707,Premium
5300,user5300@yandex.ru,+79339449937,42,2024-09-07,47835,VIP
5301,user5301@gmail.com,+79693350909,50,2025-05-26,4070,Regular
5302,user5302@yandex.ru,,45,2023-02-26,48622,VIP
5303,user5303@gmail.com,+79594527754,43,2025-03-17,23617,VIP
5304,user5304@yandex.ru,+79112161408,34,2024-07-08,20528,VIP
5305,user5305@gmail.com,+79528390159,49,2024-03-10,18894,Regular
5306,user5306@gmail.com,+79604265983,29,2023-01-07,28673,VIP
5307,user5307@gmail.com,+79869778992,42,2024-07-09,9854,Premium
5308,user5308@gmail.com,+79479034242,38,2023-03-11,9199,Regular
5309,user5309@yandex.ru,+79492559748,45,2023-09-11,31068,VIP
5310,@gmail.com,+79196716620,38,2023-07-13,35712,VIP
5311,@gmail.com,+79493115443,51,2025-08-24,28982,Regular
5312,user5312@gmail.com,+79209674005,38,2024-01-20,5924,Regular
5313,user5313@yandex.ru,+79763655177,999,2024-11-19,8908,Premium
5314,user5314@gmail.com,+79700617034,999,2024-06-29,42057,Regular
5315,user5315@gmail.com,+79625835751,51,2025-07-11,12121,Regular
5316,user5316@gmail.com,+79544619225,33,2024-06-16,1112,Regular
5317,user5317@yandex.ru,+79842992501,29,2025-04-15,48435,Regular
5318,user5318@yandex.ru,+79324496058,29,2024-01-28,515,Regular
5319,user5319@yandex.ru,+79440434447,37,2022-12-22,39120,VIP
5320,user5320@yandex.ru,+79975985663,51,2024-10-11,23365,Premium
5321,user5321@yandex.ru,+79037630229,42,2023-10-04,38633,VIP
5322,,+79803693140,41,2025-05-09,9607,Premium
5323,user5323@gmail.com,+79479696236,19,2023-06-17,7931,Regular
5324,user5324@yandex.ru,+79702656686,51,2025-03-04,15675,Premium
5325,user5325@gmail.com,+79486138895,18,2024-09-30,3355,Regular
5326,user5326@gmail.com,,58,2023-10-26,47578,Regular
5327,user5327@gmail.com,+79249857647,25,2023-05-03,16060,Regular
5328,user5328@gmail.com,+79189866441,27,2023-07-08,40888,Premium
5329,user5329@yandex.ru,,61,2024-08-21,40529,Regular
5330,user5330@yandex.ru,+79534035288,37,2025-07-09,43379,Premium
5331,user5331@yandex.ru,,25,2025-06-07,47593,VIP
5332,user5332@gmail.com,+79388552712,53,2025-09-10,12114,Premium
5333,@gmail.com,,45,2023-03-20,38819,VIP
5334,user5334@yandex.ru,+79874552879,51,2023-04-19,44445,VIP
5335,@gmail.com,+79359545346,60,2024-12-05,14912,Premium
5336,user5336@yandex.ru,+79511855971,26,2024-12-08,34792,Premium
5337,user5337@gmail.com,+79269236425,150,2023-06-23,21859,VIP
5338,user5338@gmail.com,,26,2026-02-04,8480,Regular
5339,user5339@yandex.ru,+79729801771,51,2023-01-22,28092,VIP
5340,user5340@yandex.ru,+79199214815,50,2023-01-25,28475,VIP
5341,user5341@gmail.com,+79280177304,30,2025-01-31,5483,Premium
5342,,+79601437898,33,2025-05-26,46419,Premium
5343,@gmail.com,+79535401898,41,2024-01-06,-6585,Regular
5344,,+79081761220,20,2024-05-22,27280,VIP
5345,,,62,2024-06-26,47070,Premium
5346,user5346@gmail.com,+79455905402,33,2023-01-06,-3643,Regular
5347,user5347@yandex.ru,+79444565446,50,2024-03-17,47949,Premium
3738,@gmail.com,+79335212203,61,2024-02-26,10412,Regular
5349,user5349@yandex.ru,+79111273761,29,2024-12-11,42913,Premium
5350,user5350@yandex.ru,+79558794768,21,2024-05-30,48232,Premium
5351,user5351@,+79670768327,18,2023-01-11,19017,Regular
5352,user5352@yandex.ru,+79265124966,19,2025-03-09,20259,Premium
5353,user5353@gmail.com,,31,2025-01-22,33547,Premium
5354,user5354@gmail.com,+79719300325,45,2025-01-21,6222,Premium
5355,user5355@gmail.com,+79375331886,48,2024-12-10,35069,Regular
5356,user5356_invalid,+79147465331,39,2023-01-21,47089,Premium
5357,@gmail.com,+79069581208,45,2024-04-03,26405,VIP
5358,user5358@yandex.ru,+79669292659,35,2024-01-07,30397,VIP
5359,user5359@yandex.ru,+79898981520,21,2023-08-21,5076,Premium
3056,user5360@gmail.com,+79339138103,55,2024-12-15,16900,Regular
5361,user5361@gmail.com,+79778409397,58,2023-11-09,13795,Regular
5362,user5362@gmail.com,+79932443606,60,2023-03-05,6629,Premium
5363,user5363@gmail.com,+79979724076,24,2023-11-15,23711,Regular
5364,user5364@yandex.ru,+79647971925,33,2023-01-10,-1449,Regular
5365,@gmail.com,+79729789442,61,2023-07-25,7161,Premium
5366,user5366@yandex.ru,+79466061118,63,2023-08-18,8538,Regular
5367,user5367@gmail.com,+79708694267,28,2023-07-22,49775,Premium
5368,user5368@yandex.ru,+79901304828,62,2024-12-09,36980,Premium
5369,user5369@gmail.com,+79403739430,24,2024-08-04,-2861,Regular
5370,user5370_invalid,,-5,2023-10-15,42723,Premium
5371,user5371@,,30,2024-06-05,40275,VIP
5372,user5372@,+79882915091,32,2023-07-10,28779,Regular
5373,user5373@gmail.com,,48,2023-11-06,42656,Regular
5374,user5374@yandex.ru,+79534306865,999,2024-05-26,16162,Regular
5375,user5375_invalid,+79025126573,22,2024-08-18,722,Regular
5376,user5376_invalid,+79120104649,18,2024-03-05,22871,Regular
5377,user5377@gmail.com,+79738803976,24,2025-05-25,-5962,Regular
5378,user5378@gmail.com,+79487819105,999,2023-05-15,41283,Premium
5379,,,62,2023-12-16,10788,Premium
5380,user5380@gmail.com,+79180901375,20,2024-06-16,17632,Regular
5381,user5381@yandex.ru,+79610367004,63,2024-02-20,39975,VIP
5382,user5382@yandex.ru,,27,2024-01-06,12964,Regular
5383,user5383@gmail.com,+79312069849,24,2024-07-18,26415,Regular
5384,user5384@yandex.ru,+79738816586,61,2024-07-08,-8618,Regular
5385,user5385@,+79888555835,64,2024-03-20,17934,Regular
5386,user5386@yandex.ru,+79621948563,19,2024-10-17,13329,Regular
5387,user5387@gmail.com,+79244943547,23,2023-10-26,31185,Regular
5388,user5388@yandex.ru,+79799189865,63,2025-06-01,39928,Regular
5389,user5389@gmail.com,+79961345052,-5,2025-06-11,37368,VIP
5390,user5390@yandex.ru,+79787842237,58,2025-03-24,-7589,Regular
5391,user5391@gmail.com,+79139370651,26,2024-01-19,40380,Regular
5392,user5392@yandex.ru,,40,2025-06-16,39795,Premium
5393,user5393@gmail.com,,41,2023-05-17,28965,Premium
5394,user5394@yandex.ru,,37,2026-04-21,-2882,Regular
5395,user5395@yandex.ru,+79986452425,43,2023-12-04,31839,VIP
4378,user5396@gmail.com,+79958070186,45,2023-10-14,13293,Regular
5397,user5397@yandex.ru,+79784060642,46,2025-07-07,18769,Regular
5398,user5398@gmail.com,+79359681330,42,2024-01-12,40656,VIP
5399,user5399@gmail.com,+79225121899,56,2025-05-17,47262,Premium
5400,user5400@yandex.ru,+79858748283,53,2024-01-27,-2970,Regular
5401,user5401@gmail.com,,150,2024-03-02,6200,Regular
5402,user5402@gmail.com,+79566486808,-5,2023-11-26,37265,Regular
5403,user5403@yandex.ru,,64,2024-05-17,9311,Premium
5404,,,31,2023-11-08,48779,Premium
5405,user5405@gmail.com,+79478102984,150,2023-06-24,49548,Regular
5406,user5406@yandex.ru,+79534647523,19,2025-07-08,3215,Regular
5407,user5407@gmail.com,,39,2023-07-16,34985,Regular
5408,user5408@yandex.ru,+79179538266,58,2023-12-22,32866,Regular
5409,user5409@yandex.ru,,150,2025-08-27,20566,Regular
5410,user5410@yandex.ru,,35,2024-07-31,3078,Regular
5411,user5411@gmail.com,+79182498207,-5,2024-01-16,24215,Premium
5412,user5412@yandex.ru,+79157114391,18,2024-10-17,13669,Regular
5413,user5413@yandex.ru,,39,2023-02-18,46024,VIP
5414,user5414@yandex.ru,+79445124791,40,2024-08-21,12242,Premium
5415,user5415@yandex.ru,+79860460113,31,2024-05-25,46222,Premium
5416,user5416@gmail.com,+79814398962,40,2023-03-02,6696,Premium
5417,user5417@yandex.ru,+79471614180,42,2023-10-09,2629,Regular
5418,user5418@gmail.com,,34,2023-11-17,42320,Premium
5419,user5419@yandex.ru,,54,2025-06-28,29072,Premium
5420,user5420@yandex.ru,+79797976080,36,2025-07-29,13165,Regular
5421,user5421@yandex.ru,+79745151791,150,2024-01-20,15354,Regular
5422,user5422@gmail.com,+79259750625,37,2026-03-31,25101,Regular
5423,user5423@yandex.ru,+79086439694,58,2024-05-07,867,Regular
5424,user5424@gmail.com,+79579587026,56,2025-05-26,4945,Regular
5425,user5425@yandex.ru,+79258900769,52,2026-06-14,37419,Premium
5426,user5426@yandex.ru,+79944146836,150,2025-06-26,44851,Premium
5427,user5427@gmail.com,+79492131398,47,2025-11-01,26395,Premium
5428,user5428@gmail.com,+79669859533,49,2023-03-16,40169,Premium
5429,user5429@yandex.ru,,61,2023-08-04,20007,Regular
5430,user5430@yandex.ru,+79140861292,20,2024-10-30,49656,Premium
5431,user5431@gmail.com,+79058972423,42,2025-06-22,4359,Regular
5432,,+79032107411,31,2025-02-09,22045,VIP
5433,user5433@yandex.ru,+79848540287,53,2024-04-06,13507,Regular
5434,user5434@gmail.com,,29,2024-09-23,2715,Regular
5435,user5435@yandex.ru,+79475008307,49,2023-05-02,12284,Regular
5436,user5436@,+79876822007,58,2023-02-27,32501,Regular
5437,user5437@,,62,2025-03-06,46663,VIP
5438,user5438@yandex.ru,+79031984800,55,2026-08-01,22341,Regular
5439,user5439@gmail.com,+79605272953,40,2024-11-14,27374,VIP
5440,user5440_invalid,+79281844382,34,2024-04-03,6164,Regular
5441,user5441@yandex.ru,+79966270573,38,2025-07-04,21676,VIP
5442,user5442@yandex.ru,+79216714219,53,2024-08-18,45344,Regular
5443,user5443@gmail.com,+79963891775,36,2023-10-30,-3755,Regular
5444,user5444@yandex.ru,+79841829063,47,2025-07-25,20425,Premium
5445,user5445@gmail.com,+79142571178,29,2023-09-27,36157,Regular
5446,,,21,2024-11-02,48940,VIP
5447,,+79262638255,59,2024-06-15,20218,Regular
5448,user5448@yandex.ru,+79281876667,25,2023-03-12,19697,Premium
5449,user5449@gmail.com,+79987077741,55,2025-05-23,34685,VIP
5450,user5450_invalid,+79718555061,26,2025-03-12,15458,Regular
5451,user5451@yandex.ru,+79871569812,45,2025-01-22,35971,Regular
5452,user5452@yandex.ru,+79582364663,37,2024-07-22,42453,Regular
5453,user5453@gmail.com,,59,2025-06-27,-9120,Regular
1446,user5454@yandex.ru,+79321062984,32,2023-11-26,43765,VIP
5455,user5455@yandex.ru,+79458195203,-5,2023-03-29,40475,VIP
5456,user5456@gmail.com,+79180815794,43,2023-10-11,-6285,Regular
5457,user5457@gmail.com,+79038814951,26,2025-01-22,48749,Premium
5458,user5458@gmail.com,,-5,2024-09-08,2903,Regular
5459,user5459@yandex.ru,+79957615044,23,2025-03-23,49787,Premium
5460,,+79672958072,58,2023-02-06,11477,Premium
5461,user5461@gmail.com,+79489408167,19,2023-09-15,26971,Regular
5462,user5462@gmail.com,+79276319295,28,2023-11-19,49328,VIP
5463,user5463@yandex.ru,+79566189427,51,2025-09-18,28986,Premium
5464,user5464@yandex.ru,+79724886688,20,2024-06-02,31667,VIP
5465,user5465@yandex.ru,+79174619927,28,2025-01-21,14364,Regular
5466,user5466@yandex.ru,+79290623320,43,2023-03-08,24102,Regular
5467,user5467@,,59,2023-01-30,22736,Regular
5468,user5468@yandex.ru,+79177513044,20,2025-03-04,41795,Regular
5469,,+79965473166,150,2025-06-26,2746,Regular
5470,user5470@yandex.ru,+79769264220,61,2023-06-05,38349,VIP
5471,user5471@yandex.ru,,51,2023-03-26,46984,VIP
5472,user5472@gmail.com,+79100348907,54,2023-11-16,29510,VIP
5473,user5473@yandex.ru,+79989123409,47,2024-06-03,18135,Premium
5474,user5474@yandex.ru,+79382018824,42,2024-02-19,39982,Regular
5475,user5475@gmail.com,+79532472517,31,2024-08-26,31376,VIP
5476,user5476@gmail.com,+79060580276,150,2024-12-09,-3483,Regular
5477,user5477@yandex.ru,+79505776459,41,2023-11-28,9114,Regular
5478,user5478@gmail.com,+79805861687,30,2025-04-16,41101,Regular
5479,user5479@yandex.ru,+79656283578,999,2023-06-12,28987,VIP
5480,user5480@yandex.ru,+79066626707,46,2023-08-11,25382,Regular
5481,user5481@gmail.com,+79767094674,34,2023-05-10,29314,VIP
5482,user5482@yandex.ru,+79188324580,62,2024-12-26,10714,Premium
5483,@gmail.com,+79808328708,36,2024-02-09,47782,Premium
5484,,,50,2023-10-26,39185,Premium
5485,user5485@yandex.ru,,35,2024-09-28,39020,Premium
5486,user5486@gmail.com,,46,2024-02-02,42132,VIP
5487,user5487@gmail.com,+79207694660,60,2025-05-29,25200,Premium
5488,user5488@gmail.com,+79622329580,25,2024-12-02,3551,Regular
5489,user5489@gmail.com,+79273436026,64,2025-09-07,6461,Premium
5490,user5490@yandex.ru,+79054959077,22,2023-12-13,49907,Regular
5491,user5491@gmail.com,+79141031177,49,2025-08-12,26975,Premium
5492,user5492@yandex.ru,+79361873660,150,2023-09-02,83,Regular
5493,user5493@yandex.ru,,54,2024-04-25,42744,VIP
5494,user5494@gmail.com,,150,2024-06-25,26931,VIP
5495,,,53,2023-05-20,48722,Premium
5496,user5496@gmail.com,+79815590714,999,2023-08-07,41090,Premium
5497,user5497_invalid,+79861854290,59,2023-05-22,-1494,Regular
5498,user5498@yandex.ru,+79616560910,40,2024-02-03,23819,Premium
5499,user5499@gmail.com,,150,2024-06-25,31904,Regular
5500,user5500@gmail.com,+79507980577,21,2025-12-03,31901,Premium
5501,user5501@yandex.ru,+79107184076,18,2024-12-21,39018,VIP
5502,user5502@gmail.com,+79321667722,21,2025-01-05,48638,Premium
